14.416,-459.51843
14.466,-462.22839
14.53,-461.5509
14.594,-461.72028
14.659,-461.72028
14.723,-461.5509
14.787,-462.39777
14.852,-463.07373
14.917,-462.22839
14.982,-461.21216
15.067,-461.72028
15.122,-461.38153
15.174,-462.05902
15.237,-462.22839
15.301,-462.05902
15.367,-461.72028
15.434,-461.38153
15.494,-462.05902
15.558,-461.04279
15.623,-461.21216
15.702,-460.70404
15.755,-461.38153
15.822,-462.39777
15.879,-461.21216
15.944,-462.39777
16.008,-461.72028
16.072,-461.38153
16.136,-461.04279
16.202,-462.73651
16.265,-461.04279
16.331,-461.04279
16.393,-461.88965
16.458,-461.38153
16.521,-461.88965
16.594,-462.05902
16.651,-462.05902
16.716,-461.5509
16.781,-462.39777
16.845,-462.56714
16.908,-462.05902
16.99,-461.04279
17.043,-460.53467
17.101,-461.38153
17.165,-460.87341
17.231,-461.04279
17.298,-460.87341
17.358,-461.88965
17.422,-462.05902
17.487,-462.22839
17.551,-461.5509
17.615,-462.05902
17.679,-462.22839
17.747,-461.04279
17.807,-462.22839
17.872,-462.22839
17.936,-462.56714
18.001,-461.04279
18.07,-463.75122
18.133,-460.70404
18.192,-460.3653
18.257,-460.3653
18.321,-462.22839
18.385,-462.56714
18.456,-461.72028
18.514,-462.56714
18.578,-462.56714
18.642,-462.90436
18.707,-460.70404
18.772,-461.38153
18.835,-462.56714
18.903,-460.87341
18.964,-461.04279
19.028,-460.02655
19.092,-461.72028
19.157,-461.72028
19.225,-462.73651
19.285,-461.38153
19.349,-462.73651
19.413,-462.39777
19.478,-461.88965
19.542,-461.72028
19.606,-460.19592
19.671,-462.90436
19.735,-460.53467
19.802,-461.88965
19.864,-463.07373
19.928,-462.56714
19.992,-462.73651
20.057,-461.21216
20.127,-461.38153
20.19,-462.56714
20.25,-461.38153
20.315,-461.72028
20.379,-461.72028
20.443,-461.04279
20.506,-461.38153
20.57,-461.38153
20.635,-460.3653
20.7,-461.72028
20.764,-462.39777
20.829,-463.58185
20.891,-462.39777
20.956,-460.53467
21.02,-461.5509
21.086,-463.2431
21.149,-461.21216
21.218,-462.90436
21.283,-461.5509
21.342,-461.38153
21.406,-460.19592
21.47,-462.22839
21.534,-461.88965
21.606,-462.90436
21.662,-460.3653
21.727,-462.05902
21.791,-460.19592
21.856,-462.05902
21.92,-461.38153
21.988,-461.88965
22.051,-462.22839
22.113,-460.87341
22.177,-462.05902
22.241,-461.38153
22.305,-462.05902
22.37,-461.04279
22.434,-462.05902
22.499,-461.21216
22.563,-461.04279
22.628,-461.38153
22.692,-460.87341
22.779,-459.85718
22.819,-462.39777
22.884,-461.21216
22.948,-461.5509
23.012,-463.07373
23.076,-461.21216
23.142,-463.07373
23.205,-460.53467
23.271,-461.72028
23.334,-462.05902
23.403,-462.90436
23.462,-460.70404
23.526,-461.88965
23.59,-462.56714
23.655,-461.88965
23.72,-460.19592
23.783,-462.90436
23.848,-462.90436
23.913,-462.05902
23.984,-462.05902
24.069,-463.2431
24.105,-462.90436
24.169,-461.72028
24.233,-461.5509
24.297,-462.56714
24.361,-461.21216
24.428,-462.39777
24.495,-462.22839
24.554,-463.2431
24.618,-461.21216
24.683,-463.2431
24.747,-461.5509
24.812,-460.53467
24.876,-461.38153
24.942,-462.05902
25.005,-461.38153
25.069,-461.88965
25.133,-460.53467
25.198,-462.05902
25.262,-462.22839
25.326,-461.21216
25.39,-461.88965
25.456,-462.56714
25.52,-461.21216
25.587,-461.38153
25.648,-462.39777
25.713,-462.56714
25.775,-462.39777
25.839,-461.21216
25.903,-460.87341
26.004,-462.22839
26.032,-462.05902
26.096,-460.70404
26.16,-462.22839
26.225,-462.22839
26.291,-461.38153
26.354,-461.72028
26.419,-460.19592
26.483,-461.04279
26.547,-461.72028
26.63,-460.70404
26.674,-553.83911
26.739,-480.51605
26.803,-481.36292
26.867,-557.39441
26.932,-505.0705
26.997,-519.63196
27.064,-540.79895
27.125,-480.8548
27.2,-500.49744
27.297,-558.24127
27.362,-488.47504
27.384,-535.88867
27.445,-530.47028
27.51,-497.11151
27.574,-512.35046
27.639,-545.03326
27.703,-477.29797
27.768,-549.26605
27.834,-509.8114
27.899,-507.10144
27.964,-525.89874
28.025,-532.67212
28.089,-485.42633
28.153,-556.88629
28.217,-495.24841
28.283,-522.68066
28.349,-541.47644
28.41,-516.92352
28.474,-501.51367
28.539,-555.36194
28.602,-481.02417
28.667,-541.81519
28.734,-558.0719
28.796,-506.25458
28.859,-518.10913
28.924,-541.64581
28.988,-478.82233
29.053,-553.50037
29.12,-558.74939
29.187,-491.18347
29.245,-533.68683
29.31,-531.82526
29.373,-495.24841
29.437,-561.28998
29.518,-547.91107
29.566,-476.28326
29.629,-547.40448
29.694,-514.21356
29.758,-506.42395
29.87,-551.4679
29.887,-535.88867
29.951,-484.24072
30.015,-557.05566
30.08,-498.80371
30.144,-520.98694
30.208,-533.34808
30.273,-518.44788
30.337,-499.4812
30.402,-555.36194
30.492,-480.34668
30.559,-539.4455
30.594,-522.68066
30.658,-504.22363
30.722,-514.04419
30.786,-542.66205
30.851,-474.75891
30.917,-551.29852
30.979,-507.10144
31.044,-489.49127
31.108,-530.80902
31.172,-529.45404
31.236,-491.86096
31.3,-557.56378
31.365,-494.23218
31.429,-477.97546
31.494,-547.91107
31.558,-517.0929
31.623,-506.59332
31.686,-551.63727
31.753,-478.82233
31.816,-486.61194
31.884,-558.24127
31.943,-499.81995
32.008,-520.64819
32.072,-537.07428
32.137,-479.66919
32.202,-498.29559
32.268,-555.19257
32.329,-480.34668
32.405,-537.24365
32.458,-521.8338
32.523,-495.07904
32.586,-511.33575
32.654,-541.47644
32.715,-473.91205
32.779,-549.94354
32.843,-506.42395
32.908,-509.8114
32.972,-529.96216
33.058,-530.80902
33.108,-490.67688
33.165,-558.24127
33.228,-494.90967
33.293,-527.76031
33.357,-545.37201
33.424,-515.90729
33.485,-505.74646
33.55,-553.50037
33.614,-481.02417
33.68,-542.83142
33.743,-558.91876
33.809,-504.73175
33.871,-520.47882
33.937,-538.76801
34.001,-479.66919
34.064,-551.63727
34.128,-556.54755
34.195,-482.04041
34.256,-534.02557
34.346,-523.52753
34.398,-494.06281
34.451,-557.22504
34.525,-543.33954
34.579,-473.74268
34.641,-547.06573
34.706,-507.27081
34.77,-505.74646
34.834,-544.52515
34.899,-531.31714
34.966,-487.4588
35.031,-557.39441
35.092,-493.72406
35.156,-525.22125
35.222,-533.51746
35.285,-514.72168
35.351,-503.71552
35.416,-551.80664
35.478,-480.34668
35.543,-541.81519
35.621,-521.15631
35.673,-503.2074
35.736,-517.93976
35.802,-537.75177
35.863,-480.8548
35.927,-554.00848
35.992,-503.71552
36.056,-481.87103
36.122,-535.21118
36.19,-525.56
36.248,-496.09528
36.312,-556.37817
36.376,-487.4588
36.441,-473.23456
36.507,-548.08044
36.571,-507.60956
36.634,-504.56238
36.698,-544.69452
36.763,-471.54083
36.828,-483.39539
36.891,-555.87006
36.955,-492.19971
37.021,-521.8338
37.084,-530.63965
37.148,-480.51605
37.213,-500.83618
37.277,-551.4679
37.343,-477.46735
37.405,-538.59863
37.47,-520.64819
37.533,-499.65057
37.597,-517.60101
37.661,-538.93738
37.726,-479.16107
37.792,-552.82288
37.855,-506.59332
37.919,-512.35046
37.984,-533.51746
38.048,-525.72937
38.113,-493.38531
38.199,-557.39441
38.25,-487.79755
38.306,-528.94592
38.369,-545.54138
38.433,-509.64203
38.501,-502.52991
38.567,-546.72699
38.633,-469.67926
38.69,-541.81519
38.755,-554.00848
38.837,-492.36908
38.887,-519.63196
38.95,-530.47028
39.011,-476.95923
39.077,-552.99225
39.141,-552.48413
39.204,-475.94452
39.269,-537.92114
39.337,-518.61725
39.396,-494.40155
39.474,-556.03943
39.526,-539.4455
39.589,-474.92828
39.653,-549.6048
39.717,-505.23834
39.782,-507.9483
39.847,-540.46021
39.911,-526.40533
39.975,-491.0141
40.041,-554.85382
40.143,-489.66064
40.168,-524.71313
40.231,-527.76031
40.296,-509.8114
40.36,-500.49744
40.424,-557.39441
40.505,-558.91876
40.552,-556.03943
40.617,-555.87006
40.681,-557.56378
40.746,-557.90253
40.811,-557.05566
40.878,-557.22504
40.938,-557.73315
41.003,-556.2088
41.067,-558.58002
41.132,-556.2088
41.196,-556.37817
41.262,-556.2088
41.326,-558.24127
41.415,-557.05566
41.465,-557.39441
41.517,-557.05566
41.582,-557.39441
41.654,-557.05566
41.709,-556.54755
41.773,-557.56378
41.838,-557.56378
41.902,-557.22504
41.967,-558.91876
42.038,-558.24127
42.094,-556.54755
42.159,-556.03943
42.223,-556.54755
42.288,-556.88629
42.353,-558.0719
42.416,-557.39441
42.48,-554.85382
42.544,-557.56378
42.609,-557.05566
42.675,-556.54755
42.737,-557.05566
42.801,-556.03943
42.865,-556.88629
42.931,-557.39441
42.995,-555.19257
43.059,-558.74939
43.125,-556.88629
43.189,-558.0719
43.255,-558.0719
43.34,-558.0719
43.392,-558.74939
43.446,-559.42688
43.51,-556.88629
43.574,-556.71692
43.643,-556.03943
43.702,-557.73315
43.766,-556.54755
43.83,-556.2088
43.894,-557.39441
43.964,-557.56378
44.026,-556.37817
44.087,-557.90253
44.152,-557.05566
44.217,-557.39441
44.281,-557.22504
44.344,-557.56378
44.412,-557.90253
44.473,-557.56378
44.537,-558.24127
44.618,-557.05566
44.665,-556.88629
44.73,-557.90253
44.793,-556.54755
44.857,-557.90253
44.923,-557.56378
44.986,-557.90253
45.05,-556.37817
45.114,-557.90253
45.187,-557.90253
45.247,-557.56378
45.308,-558.58002
45.372,-555.87006
45.436,-558.41064
45.502,-557.05566
45.566,-556.71692
45.63,-557.39441
45.694,-557.39441
45.759,-557.22504
45.822,-557.73315
45.913,-557.73315
45.983,-556.54755
46.054,-557.39441
46.079,-557.90253
46.142,-558.0719
46.207,-556.37817
46.271,-557.56378
46.336,-557.56378
46.407,-554.68445
46.465,-557.39441
46.566,-556.2088
46.593,-556.88629
46.656,-558.0719
46.721,-556.88629
46.786,-557.90253
46.85,-558.0719
46.913,-558.74939
46.978,-557.56378
47.049,-556.88629
47.106,-558.24127
47.17,-556.54755
47.235,-556.2088
47.3,-557.90253
47.364,-555.02319
47.428,-556.2088
47.492,-558.24127
47.563,-556.37817
47.621,-558.0719
47.685,-557.90253
47.75,-556.37817
47.844,-557.56378
47.913,-558.41064
47.942,-557.90253
48.006,-557.90253
48.07,-557.05566
48.135,-556.71692
48.201,-558.41064
48.263,-555.53131
48.327,-556.2088
48.392,-558.0719
48.455,-557.56378
48.528,-557.56378
48.598,-557.39441
48.657,-556.54755
48.713,-558.58002
48.777,-557.73315
48.841,-557.56378
48.905,-556.88629
48.971,-556.54755
49.034,-558.41064
49.101,-557.22504
49.167,-557.22504
49.227,-556.2088
49.291,-558.24127
49.357,-557.22504
49.424,-556.54755
49.484,-558.91876
49.55,-558.24127
49.616,-557.22504
49.676,-556.03943
49.74,-558.41064
49.805,-557.39441
49.871,-557.73315
49.934,-556.71692
49.998,-556.71692
50.063,-556.03943
50.128,-556.03943
50.192,-557.73315
50.257,-557.39441
50.325,-557.73315
50.414,-557.05566
50.448,-556.71692
50.512,-557.22504
50.576,-556.88629
50.642,-556.2088
50.705,-557.22504
50.769,-557.22504
50.833,-558.91876
50.899,-556.71692
50.961,-556.71692
51.025,-557.39441
51.09,-556.88629
51.154,-556.71692
51.219,-558.41064
51.283,-557.73315
51.347,-556.37817
51.418,-556.2088
51.479,-557.22504
51.545,-555.87006
51.604,-556.2088
51.672,-557.90253
51.732,-557.05566
51.796,-557.39441
51.861,-557.39441
51.927,-557.05566
51.99,-556.54755
52.054,-555.36194
52.118,-557.39441
52.183,-556.88629
52.247,-557.56378
52.339,-557.39441
52.378,-558.0719
52.439,-557.56378
52.503,-555.53131
52.567,-555.87006
52.632,-557.05566
52.697,-556.88629
52.76,-556.2088
52.825,-558.74939
52.889,-558.0719
52.958,-556.71692
53.018,-558.0719
53.093,-557.05566
53.146,-558.24127
53.21,-557.56378
53.274,-556.88629
53.338,-557.39441
53.403,-556.03943
53.475,-556.37817
53.533,-557.56378
53.597,-557.56378
53.66,-557.22504
53.724,-558.41064
53.788,-556.03943
53.852,-557.56378
53.917,-557.22504
53.981,-556.2088
54.045,-557.56378
54.109,-557.56378
54.174,-559.08813
54.241,-557.05566
54.302,-599.38965
54.367,-507.27081
54.431,-514.21356
54.496,-526.57471
54.563,-480.68542
54.624,-490.50751
54.69,-575.68207
54.752,-440.72266
54.816,-586.85913
54.88,-491.86096
54.945,-449.3576
55.011,-533.18024
55.073,-548.08044
55.137,-460.02655
55.201,-597.52655
55.267,-452.40631
55.331,-436.99646
55.4,-571.78802
55.463,-506.42395
55.561,-475.09766
55.629,-586.68976
55.654,-436.65771
55.716,-446.98792
55.78,-592.10815
55.844,-465.27557
55.908,-499.98932
55.972,-566.03088
56.037,-442.58423
56.101,-467.30804
56.165,-593.46313
56.23,-442.58423
56.316,-547.06573
56.358,-537.24365
56.422,-466.29181
56.487,-488.30566
56.551,-577.20642
56.615,-439.1983
56.692,-584.99603
56.744,-494.7403
56.808,-484.57947
56.872,-528.94592
56.936,-552.82288
57.004,-460.02655
57.07,-599.72839
57.136,-456.6391
57.204,-518.78662
57.258,-571.9574
57.322,-512.51984
57.386,-474.08142
57.454,-591.09192
57.515,-439.1983
57.58,-562.30469
57.644,-591.26129
57.711,-468.66302
57.774,-497.95837
57.843,-568.73932
57.9,-443.09235
57.964,-587.87537
58.029,-597.01843
58.106,-444.95544
58.16,-542.3233
58.225,-543.17017
58.286,-463.41248
58.352,-598.88153
58.415,-582.2876
58.481,-438.69019
58.545,-581.94885
58.611,-502.52991
58.671,-483.05664
58.735,-588.8916
58.8,-558.0719
58.864,-456.13098
58.928,-599.55902
58.992,-464.25934
59.057,-511.33575
59.122,-564.16779
59.185,-524.71313
59.25,-474.25079
59.314,-595.49561
59.383,-440.89203
59.442,-555.87006
59.506,-531.14777
59.571,-477.46735
59.636,-493.38531
59.719,-574.49799
59.763,-443.93921
59.827,-588.21411
59.892,-487.4588
59.956,-449.69635
60.02,-534.19495
60.084,-546.21887
60.155,-460.53467
60.213,-597.52655
60.277,-452.06757
60.342,-437.16583
60.407,-574.49799
60.471,-510.65826
60.536,-478.14484
60.601,-592.27753
60.662,-439.87579
60.726,-450.0351
60.79,-597.52655
60.855,-470.01648
60.922,-506.59332
60.987,-570.77179
61.048,-448.68011
61.113,-473.74268
61.177,-600.06714
61.241,-446.64917
61.313,-549.26605
61.369,-539.27612
61.433,-468.15491
61.497,-489.66064
61.562,-580.59387
61.627,-441.56952
61.692,-583.9798
61.758,-497.95837
61.819,-482.37915
61.883,-523.86627
61.96,-554.51508
62.012,-456.46973
62.076,-596.84906
62.143,-459.68781
62.209,-513.19733
62.269,-567.55524
62.333,-519.80133
62.397,-472.89581
62.463,-593.80188
62.528,-441.56952
62.603,-558.41064
62.654,-593.80188
62.719,-478.14484
62.782,-497.11151
62.846,-576.6983
62.911,-444.10858
62.984,-592.95502
63.039,-601.08337
63.103,-451.55945
63.167,-538.25989
63.247,-550.28229
63.297,-463.75122
63.36,-600.06714
63.425,-587.19788
63.491,-439.87579
63.554,-577.71454
63.617,-509.30328
63.683,-480.17731
63.751,-592.27753
63.821,-562.47406
63.877,-452.23694
63.938,-595.49561
64.004,-468.8324
64.067,-505.23834
64.131,-568.90869
64.196,-529.28467
64.26,-470.69397
64.325,-595.15686
64.388,-442.07611
64.452,-547.06573
64.517,-535.88867
64.581,-485.76508
64.645,-489.15253
64.71,-578.05328
64.774,-441.73737
64.838,-585.50415
64.902,-498.12622
64.967,-452.91443
65.032,-530.13153
65.095,-556.54755
65.162,-460.70404
65.223,-599.38965
65.288,-459.17969
65.352,-442.41486
65.417,-573.98987
65.481,-516.24603
65.546,-478.48358
65.61,-595.32623
65.676,-442.41486
65.751,-450.71259
65.802,-596.34247
65.866,-473.91205
65.93,-502.36053
65.995,-572.29614
66.067,-445.80231
66.124,-470.5246
66.188,-597.18781
66.252,-445.80231
66.317,-541.98456
66.38,-541.64581
66.453,-464.42871
66.509,-483.56476
66.573,-580.4245
66.637,-439.1983
66.701,-581.10199
66.768,-503.37677
66.833,-481.36292
66.898,-523.6969
66.959,-559.25751
67.023,-456.13098
67.101,-599.72839
67.153,-464.59808
67.217,-514.55231
67.284,-569.41681
67.345,-525.39062
67.408,-477.46735
67.472,-597.18781
67.537,-445.12482
67.603,-559.25751
67.669,-594.64874
67.756,-570.26367
67.807,-571.11053
67.859,-571.11053
67.922,-570.60242
67.987,-570.60242
68.054,-571.11053
68.116,-570.77179
68.179,-572.12677
68.243,-570.60242
68.307,-570.77179
68.377,-571.61865
68.435,-570.94116
68.499,-571.27991
68.564,-570.0943
68.632,-570.94116
68.692,-571.11053
68.757,-570.77179
68.822,-571.27991
68.885,-570.43304
68.951,-570.94116
69.027,-569.24744
69.078,-572.80426
69.143,-571.61865
69.209,-570.94116
69.271,-570.0943
69.335,-570.43304
69.4,-570.77179
69.464,-571.9574
69.529,-572.29614
69.593,-570.94116
69.67,-570.26367
69.72,-570.26367
69.784,-570.77179
69.848,-569.24744
69.914,-569.75555
69.986,-571.44928
70.041,-571.11053
70.105,-570.60242
70.17,-569.07806
70.234,-571.78802
70.299,-571.11053
70.363,-570.26367
70.435,-569.58618
70.491,-571.11053
70.556,-571.11053
70.621,-570.77179
70.684,-570.94116
70.75,-570.43304
70.812,-570.26367
70.876,-569.75555
70.942,-570.94116
71.005,-572.63489
71.07,-572.46552
71.135,-570.60242
71.205,-571.11053
71.267,-570.60242
71.342,-570.43304
71.39,-570.26367
71.455,-569.92493
71.519,-571.11053
71.59,-570.94116
71.648,-571.44928
71.713,-570.43304
71.777,-570.77179
71.84,-570.43304
71.904,-572.80426
71.969,-569.24744
72.033,-571.61865
72.097,-571.44928
72.162,-571.44928
72.238,-571.44928
72.291,-570.0943
72.357,-570.77179
72.419,-570.43304
72.484,-571.61865
72.547,-569.92493
72.613,-571.11053
72.676,-570.77179
72.746,-571.61865
72.804,-571.11053
72.868,-571.9574
72.932,-570.26367
72.997,-569.75555
73.061,-572.29614
73.125,-569.75555
73.19,-570.77179
73.255,-571.44928
73.318,-569.92493
73.382,-570.26367
73.447,-570.60242
73.514,-571.44928
73.58,-569.41681
73.639,-571.44928
73.703,-571.44928
73.769,-571.11053
73.832,-571.44928
73.897,-570.43304
73.964,-570.26367
74.025,-570.0943
74.089,-572.46552
74.154,-570.60242
74.218,-570.77179
74.283,-571.27991
74.349,-570.43304
74.41,-570.94116
74.474,-572.46552
74.54,-570.26367
74.602,-571.61865
74.666,-570.94116
74.73,-569.75555
74.796,-570.94116
74.859,-569.92493
74.923,-570.94116
74.988,-571.27991
75.053,-571.61865
75.128,-569.92493
75.18,-570.26367
75.244,-570.77179
75.309,-569.75555
75.374,-571.9574
75.453,-570.26367
75.504,-570.0943
75.567,-570.0943
75.63,-571.27991
75.695,-571.44928
75.759,-571.78802
75.824,-570.60242
75.893,-570.60242
75.951,-571.27991
76.016,-570.26367
76.088,-571.27991
76.144,-569.75555
76.208,-569.92493
76.272,-570.77179
76.345,-570.77179
76.401,-571.44928
76.465,-571.44928
76.53,-569.41681
76.599,-572.12677
76.662,-572.46552
76.721,-570.60242
76.786,-571.9574
76.85,-570.94116
76.916,-570.0943
76.979,-570.0943
77.045,-569.58618
77.114,-569.75555
77.172,-571.11053
77.235,-571.11053
77.3,-570.60242
77.364,-571.44928
77.429,-569.58618
77.493,-570.94116
77.557,-570.0943
77.623,-571.9574
77.687,-569.75555
77.75,-571.11053
77.824,-570.60242
77.895,-570.0943
77.942,-570.77179
78.006,-571.44928
78.071,-571.78802
78.136,-569.07806
78.205,-570.60242
78.263,-570.26367
78.327,-570.43304
78.392,-571.27991
78.456,-570.77179
78.521,-570.60242
78.585,-572.29614
78.661,-569.58618
78.713,-570.77179
78.777,-570.77179
78.842,-570.60242
78.906,-570.60242
78.974,-569.92493
79.035,-570.43304
79.099,-570.26367
79.164,-570.60242
79.229,-571.44928
79.312,-571.44928
79.355,-570.0943
79.42,-569.41681
79.484,-570.60242
79.548,-571.11053
79.613,-570.60242
79.679,-569.92493
79.742,-570.77179
79.811,-570.77179
79.869,-571.27991
79.934,-571.27991
79.998,-569.24744
80.062,-571.9574
80.127,-570.60242
80.201,-570.43304
80.255,-570.43304
80.32,-570.60242
80.384,-570.77179
80.449,-570.94116
80.513,-570.60242
80.576,-570.94116
80.64,-570.26367
80.705,-570.60242
80.769,-569.92493
80.833,-570.26367
80.898,-568.90869
80.962,-505.40771
81.031,-513.70544
81.09,-544.01703
81.154,-531.48651
81.218,-495.07904
81.283,-561.79657
81.347,-494.40155
81.412,-530.63965
81.477,-533.51746
81.54,-515.2298
81.605,-505.57709
81.668,-551.12915
81.74,-478.48358
81.802,-544.01703
81.86,-516.24603
81.925,-497.95837
81.99,-518.95599
82.053,-536.22742
82.123,-477.80609
82.182,-555.87006
82.247,-498.97308
82.311,-481.70166
82.375,-536.90491
82.439,-524.20502
82.531,-494.57092
82.576,-560.10437
82.631,-485.93445
82.696,-475.4364
82.76,-551.12915
82.824,-509.98077
82.895,-510.65826
82.952,-547.91107
83.018,-477.1286
83.081,-491.35284
83.146,-559.76562
83.211,-498.12622
83.275,-527.76031
83.34,-536.22742
83.403,-488.13629
83.467,-505.91583
83.532,-554.34723
83.597,-480.34668
83.66,-541.98456
83.726,-521.15631
83.795,-502.02179
83.853,-517.93976
83.916,-539.4455
83.98,-475.26703
84.045,-551.29852
84.109,-502.86865
84.177,-511.6745
84.238,-532.67212
84.303,-523.86627
84.366,-490.50751
84.432,-558.58002
84.494,-489.49127
84.559,-529.62341
84.623,-546.89636
84.688,-510.65826
84.751,-504.22363
84.816,-549.77417
84.88,-474.58954
84.944,-543.17017
85.009,-556.88629
85.08,-498.97308
85.137,-521.8338
85.201,-536.22742
85.266,-481.53229
85.334,-556.2088
85.394,-555.53131
85.458,-483.22601
85.522,-538.09052
85.588,-526.40533
85.652,-500.83618
85.714,-558.74939
85.779,-544.1864
85.843,-476.11389
85.908,-550.45166
85.975,-508.11768
86.036,-508.79517
86.1,-544.35577
86.164,-531.82526
86.229,-486.61194
86.293,-559.08813
86.371,-493.89343
86.422,-524.54376
86.488,-531.65588
86.55,-515.06042
86.616,-500.83618
86.679,-551.63727
86.743,-476.62201
86.807,-540.12299
86.874,-517.93976
86.944,-502.02179
86.999,-514.55231
87.063,-540.29236
87.128,-475.77515
87.196,-553.66974
87.257,-505.40771
87.331,-486.78131
87.39,-535.54993
87.464,-529.45404
87.513,-497.61963
87.577,-560.44312
87.642,-492.70782
87.707,-475.77515
87.771,-548.92731
87.835,-513.87482
87.9,-506.08521
87.963,-548.75793
88.028,-474.75891
88.095,-485.25696
88.157,-557.39441
88.22,-496.77277
88.284,-518.78662
88.348,-535.21118
88.413,-477.97546
88.477,-499.14246
88.541,-553.83911
88.607,-480.00793
88.67,-535.54993
88.733,-521.32568
88.799,-495.24841
88.863,-510.82764
88.927,-541.64581
88.991,-472.89581
89.055,-547.57233
89.12,-506.08521
89.185,-507.27081
89.252,-529.79279
89.312,-531.14777
89.376,-489.66064
89.442,-558.74939
89.505,-496.43402
89.589,-527.2522
89.641,-544.52515
89.702,-516.41541
89.767,-503.54614
89.826,-551.63727
89.893,-480.34668
89.954,-539.10675
